2066	Satan swore to Adam, peace be upon him, that he was advising him, even though he called him to disobedience. What is the verse that indicates that?
2067	God Almighty subjected the jinn to his prophet Solomon, peace be upon him, and they performed many tasks for him. What is the evidence for that?
2068	When Adam, peace be upon him, ate from the tree that God Almighty had forbidden him, what did Adam and his wife call upon God Almighty to repent to Him?
2069	God Almighty mentioned in His Holy Book that His Prophet Job, peace be upon him, was afflicted by evil from the jinn. In which verse was this mentioned?
2070	When God Almighty sent Moses and Aaron, peace be upon them, to Pharaoh, He guided them to the strong equipment and the greatest provisions. What was this provision?
2071	God Almighty informed his Prophet Muhammad, may God bless him and grant him peace, that the polytheists knew that you were truthful in what you said, but they were stubborn and arrogant. What is the evidence for this?
2072	God Almighty gathered for His Prophet, may God bless him and grant him peace, the most comprehensive words in His perfect book and organized for him all the noble morals in several words. What is the verse that indicates that?
2073	God Almighty praised the patient servant in the Holy Quran?
2074	Justice is one of the most prominent features of Islamic law. The Qur’an has demonstrated this practically in an incident that occurred during the time of the Messenger, may God bless him and grant him peace, in which the Qur’an took justice for a Jew. There was a Muslim man who stole a shield, and when the shield was asked of him, he threw it in the house of a Jew and then accused him of theft. The Muslim’s family wanted the Prophet, may God bless him and grant him peace, to attribute the betrayal to the innocent Jew. So what are the verses that demonstrate the innocence of the Jew and the betrayal of the Muslim?
2075	What advice did God command Shuaib to say to his people?
2076	The polytheists began to break their covenants with the Messenger of God, so God Almighty commanded him to renounce their covenants with them and give them a respite of four months, then fight them and not to fight except after warning. What are the verses in the Book of God Almighty that indicate this?
2077	A noble verse in the Book of God Almighty that included a gentle and kind rebuke from God Almighty to His noble Messenger, in which there is apparent honor, as He directed him to the best in treating the hypocrites in this gentle manner. So what is this verse?
2078	What is the text of the letter of our master Solomon, peace be upon him, to Bilqis, the Queen of Sheba?
2079	What is the name of the Queen of Sheba?
2080	Is there a grateful servant whom God has praised?
2081	Is Satan an angel or a jinn?
2082	Verses that indicate the prohibition of marrying a woman and her paternal aunt or maternal aunt?
2084	Evidence of the prohibition of breastfeeding relatives such as a foster brother’s daughter?
2085	Which verse mentions the prohibition of all fanged beasts of prey?
2086	What is the evidence for the prohibition of all birds with claws?
2087	It is forbidden to eat donkey meat. What is the verse that indicates this?
2088	What are the two dead animals and the two bloods that are permissible to eat?
2089	What are the verses that legislate the call to prayer and the call to prayer?
2090	What is the evidence for the prohibition of temporary marriage?
2091	What is the limit of apostasy?
2092	What is the limit of drinking alcohol?
2093	What is the punishment for stoning in Islam?
2094	What is the evidence that menstruating and postpartum women are not required to pray?
2095	It is forbidden for men to wear silk and gold. What is the verse that indicates this?
2096	What is the verse that prohibits men and women from using gold and silver utensils?
2097	Is it true that the punishment for someone who commits the act of the people of Lot, i.e. homosexuality, is death?
2098	What is the punishment of Lot's people?
2099	Verses that mention plants?
2100	Is the tamarisk tree mentioned in the Holy Quran?
2101	The verse in which the arak tree, also known as the siwak, is mentioned?
2102	What verse mentions onions?
2103	What verse mentions garlic, also known as foam?
2104	Mustard is mentioned in the Holy Quran. What is the evidence for that?
2105	Pomegranate is mentioned in the Holy Quran. What is the verse in which it is mentioned?
2106	Basil is mentioned twice in the Holy Quran. In what verses is it mentioned?
2107	Olives are mentioned several times in different forms in the Holy Quran. What are the verses?
2108	What verse mentions figs?
2109	The Sidr plant, known as Nabq, is mentioned twice in the Holy Quran. What is the evidence for this?
2110	The tamarisk plant, also known as the acacia tree, was mentioned indirectly in the Holy Quran. In which verse did this occur?
2111	Which plant is mentioned in it?
2112	A plant with thorns that stick to the ground and grows in deserts called Adh-Dharee’ was mentioned once in the Qur’an. What is the evidence for that?
2113	What verse mentions ginger?
2114	The pumpkin plant, known as squash or gourd, was mentioned in one verse in the Holy Quran. What is it?
2115	Which verse mentions the gourd plant, which is similar to cucumber?
2116	What verse mentions camphor?
2117	What is the verse that mentioned dates?
2118	The palm tree is mentioned many times in the Holy Quran with different names. What is the evidence?
2119	Grapes are mentioned by several names in the Holy Quran. What are they?
2120	How many safes are there in hell?
2121	Who is the chief angel of hell?
2122	Angels are the soldiers of God who carry the throne of the Most Gracious and glorify Him with praise, glory be to Him, and ask forgiveness for the believers. This meaning is mentioned in a noble verse of the Holy Qur’an. What is it?
2123	Islam has legislated jihad to protect human rights and prevent human weakness and aggression against oneself and one’s rights. What is the mechanism by which this is mentioned?
2124	Believers everywhere are commanded to support the rightful owner in his demand and struggle for it. In the Noble Book of God there is a noble verse that calls for supporting the right and striking the hand of the oppressive tyrant. What is the verse?
2125	The Holy Quran clearly states that brotherhood is the fruit of true and sincere faith. What is the verse on this?
2126	The report on human rights in Islam included Muslims and non-Muslims inside and outside the Islamic state because righteousness in Islam is universal and humane. There is a verse in the Book of God Almighty with this meaning. What is it?
2127	God Almighty linked gratitude with faith and He Almighty informed us that He has no purpose in punishing His creation if they thank Him and believe in Him. In the Book of God Almighty, there is a verse with this meaning. What is it?
2128	Islam wants the Muslim to be strong, honorable, and generous, living from his own efforts and the sweat of his brow, so that he does not need to beg, because begging is humiliating. The Qur’an has directed the Muslim to work. What is the evidence for that?
2129	What did God Almighty name the Day of Sacrifice, which falls on the tenth day of Dhul-Hijjah?
2130	In a noble verse of the Holy Quran, Islam divided the human world into two parts: the friends of God and the friends of Satan. What is the noble verse in which this meaning is mentioned?
2131	The Prophet Muhammad, may God bless him and grant him peace, was mentioned twice by the name of the message. Prove this.
2132	What are the orders and prohibitions that Luqman said to his son?
2133	How did God Almighty bestow love upon Moses, peace be upon him?
2134	What did the believer of Pharaoh's family say to Pharaoh's family?
2135	God Almighty gave David, peace be upon him, a beautiful voice that he invested in obeying God Almighty. When he glorified God, the mountains glorified God with him and the birds repeated his glorification. What is the evidence from the Holy Qur’an that proves the truth of this?
2136	God Almighty guided our master Solomon, peace be upon him, to benefit from copper ore.
2137	God Almighty guided our master David, peace be upon him, to benefit from iron ore.
2138	Is it permissible to marry the ex-wife of the adopted son?
2139	What is the noble verse that made the Prophet, may God bless him and grant him peace, stop praying against the polytheists?
2140	How did Joseph's brothers admit their mistake?
2141	The prophets denounced their people for their lack of piety, and each of them said to his people: “Do you not have piety?” What are the verses that indicate this?
2142	What did the ant say to the other ants when she saw our master Solomon, peace be upon him, and the soldiers with him?
2143	How did a human learn from a crow?
2144	Man has known spinning since ancient times, and verses of the Holy Quran have referred to this industry in three verses. What are they?
2145	Goldsmithing is the profession of the goldsmith, in which he transforms metals such as gold, silver, copper, and others into jewelry and ornaments. What are the verses that refer to this profession?
2146	One of the ancient professions mentioned in the verses of the Holy Quran is glassmaking. What is the verse that mentioned this profession?
2147	The butcher profession is mentioned in the Quran. Provide evidence for this?
2148	The fishing profession is mentioned in the Quran. Provide evidence for this?
2149	The profession of sculpture is mentioned in the Quran. What are the verses that mention this profession?
2150	The profession of tailoring is mentioned in the Quran. What are the verses that mention this profession?
2151	The profession of navigation is mentioned in the Holy Quran. Provide evidence for this.
2152	The profession of blacksmithing and armor making is mentioned in the Holy Quran. Provide evidence for this.
2153	One of the great professions mentioned in the Holy Quran is the profession of building dams. What are the mechanisms that indicate this profession?
2154	God Almighty mentioned the construction profession in His Holy Book. What are the verses that refer to this great profession?
2155	The profession of shipbuilding is mentioned in the Quran. Prove this.
2156	What is the evidence that the people of Madyan are the people of the thicket?
2157	What did Pharaoh's magicians call upon after Pharaoh threatened them after they believed in God Almighty?
2158	God Almighty gave the Prophet of God, Yahya, peace be upon him, the understanding of the Book of God before he reached the age of manhood.
2159	God Almighty said about five prophets that they were overwhelmed with wisdom and knowledge. What are the verses that indicate this?
2160	In the Book of God Almighty, there are 3 verses that indicate that God Almighty subjected the wind to guide Solomon. What are the verses?
2161	The Prophet Muhammad, peace and blessings be upon him, was mentioned 13 times by the name of prophethood in the Qur’an. What are these verses?
2162	What was the reaction of our master Solomon towards the ant when she said to the rest of the ants, “Enter your dwellings so that Solomon and his soldiers do not crush you unintentionally or deliberately?”
10500	What did God Almighty save our master Abraham from?
100500	What is the thing that God Almighty saved our master Abraham from?
10502	What evidence shows that the prophets and messengers do not have knowledge of the unseen?
100502	How can it be proven that the prophets and messengers do not have knowledge of the unseen?
10504	Where is the cave where the boys took refuge?
100504	Where is the location of the cave where the cave boys hid?
10505	What evidence indicates that the Qur’an was revealed for all human beings or for all nations and peoples?
100505	How can it be proven that the Qur’an was sent to all people, regardless of their culture or race?
10508	Should we be concerned or afraid that food and livelihood sources will not be sufficient as the Earth's population increases?
100508	As the Earth's population grows, is there any reason to worry about the adequacy of food and livelihood resources?
10510	CEDAW states that a man cannot marry more than one woman. How can we respond to this based on the texts of the Quran?
100510	According to CEDAW, polygamy is prohibited for men. What evidence from the Quran can be used to respond to this?
10513	CEDAW states that a man has no guardianship over a woman and a father has no guardianship over his daughters. How can we respond to this through the texts of the Quran?
100513	According to CEDAW, men are not recognized as having guardianship over women, nor are fathers recognized as having guardianship over their daughters. What Quranic texts can be used to respond to this?
10518	Since stinginess does not stop at money only, what other aspects does stinginess or miserliness include?
100518	If stinginess goes beyond money, what other things does the concept of stinginess or miserliness include?
10519	What are the consequences of stinginess or miserliness?
100519	How does stinginess or miserliness affect the individual and society?
10521	Among the skeptics, some ask: Were all humans punished because of the sin committed by our master Adam?
100521	Some skeptics ask: Was there a punishment for all humans as a result of a sin committed by our master Adam?
10522	How can we distinguish between extravagance and waste?
100522	What is the difference between extravagance and waste?
10525	What are the elements of trust in the Qur’an?
100525	How is trust defined in the Qur’an and what are its different aspects?
10527	What are the reasons why God tests believers before granting them empowerment?
100527	Why does God test the believers before He gives them victory and empowerment?
10528	Is the trial only for those who disobey God, or does it include others as well?
100528	Is the sinner tested only by God, or can the test affect everyone?
10529	Is it possible that the test is through the abundance of sustenance and goodness?
100529	Could the trial be the opening of sustenance and good things in general? Could the opening of sustenance and good things be considered a type of trial?
10531	Can God accept a good deed done by someone who does not believe in Him?
100531	Is a good deed accepted from someone who does not have faith in God?
10533	What is the reward for those who forgive and pardon?
100533	What is the reward for those who forgive and pardon others?
10534	Since gold is forbidden for men in this world, will it be permissible for them to wear it in the afterlife?
100534	If wearing gold is not permissible for a man in this world, will it be permissible for him in the afterlife?
10535	How is a penitent heart known and what does it mean?
100535	What is meant by the term penitent heart?
10536	Does God ask us to be obedient?
100536	Does God want us to obey Him and follow the path of the devout?
10539	What are the methods that help to win hearts and gain their affection, even the cruel ones?
100539	What are the ways to win and influence hearts, including hard hearts?
10540	What are the ways to achieve happiness and a good life in this world?
100540	What are the methods that help achieve happiness and a decent life in this world?
10541	Why does the Qur’an mention that the Jews or the Children of Israel demolish their homes with their own hands?
100541	Why did the Qur’an indicate that the Children of Israel were destroying their own homes?
10542	What are the best ways to develop determination and courage when starting any work, especially if it requires a lot of effort?
100542	How can we gain the determination and courage to do difficult and exhausting work?
10544	What fact shows that man is unable to see God in this life?
100544	What is the incident that indicates that man is not ready to see God in this world?
10545	What is the difference between certainty and certainty?
100545	Can you explain the difference between certainty and certainty?
10546	How can we distinguish between certain knowledge and certainty?
100546	What is the difference between the concept of certainty and the concept of certainty?
10547	Which companion was addressed by the Messenger (PBUH) in the cave with the words “Do not be sad, Allah is with us”?
100547	Which companion listened to the words of the Messenger of God (may God bless him and grant him peace) in the cave, “Do not be sad, God is with us”?
10550	Who are the prophets mentioned by God in the Qur’an as having patience?
100550	Which of the prophets was described as having a dream by God Almighty?
10552	Does the Quran indicate that conflict leads to failure?
100552	Is there a relationship between conflict and failure as mentioned in the Qur’an?
10554	How is the term “Awab” interpreted in the Holy Quran?
100554	What is the meaning given to the word “Awab” in the verses of the Qur’an?
10555	How did God Almighty describe the person who backbites others?
100555	What metaphors does God use to describe a person who practices backbiting?
10557	In Surah Al-Mujadilah, Allah said, “Secret conversation is only from Satan,” even though secret conversation can include righteousness and piety. Why did Allah forbid us from secret conversation in some verses?
100557	How do we interpret the words of God Almighty, “Indeed, confidential conversation is only from Satan” in Surat Al-Mujadilah, even though confidential conversation may be about good things, and why did God warn us against it in other verses?
10558	Is there a similar meaning in the Qur’an to the hadith: “Every child is born in a state of fitrah” that was said by the Prophet (peace and blessings of Allah be upon him)?
100558	Do the verses of the Qur’an refer to the idea that every child is born with a natural disposition, as mentioned in the hadith of the Prophet (peace and blessings of God be upon him)?
10559	Who were the people who sought to circumvent God's rule regarding the permitted times for hunting?
100559	Who tried to bypass God's rule regarding the times when hunting was permitted?
10560	How can it be proven that a righteous person may perish while a reformer is saved by God?
100560	What evidence supports the idea that the righteous may perish while the reformer is saved by God?
10561	What are the risks and consequences of not speaking up about evil?
100561	How does silence about evil affect us, and what are the consequences associated with that?
10562	If Satan represents evil, why did God create him and leave him the scope to tempt humans?
100562	How can we explain why God created Satan despite his evil nature, and why did He give him the opportunity to tempt man?
10563	What was Jesus’ answer when God asked him if he had called his nation to worship him instead of worshipping God?
100563	How did Jesus, peace be upon him, respond when God asked him if he had ordered his people to worship him instead of God?
10568	What are the reasons that make Satan hostile to man?
100568	Why does Satan practice hostility towards man?
10570	How does the Quran know the believer?
100570	What is the definition of a believer as mentioned in the Holy Quran?
10571	Can selling be considered similar to usury?
100571	Are selling and usury similar in characteristics?
10575	Why is the month of Ramadan called the month of the Qur’an?
100575	"Why is the month of Ramadan called the ""month of the Qur'an""?"
10576	What are the most successful sales deals in terms of profit mentioned in the Qur’an?
100576	What are the most profitable sales deals mentioned in the Holy Quran?
10577	Does charity affect the increase and growth of money?
100577	What is the relationship between charity and wealth growth?
10580	Can Satan tempt all people?
100580	Is Satan able to tempt all people?
10582	Who are the ten people whom the Prophet promised Paradise?
100582	Who are the ten whom the Messenger promised to enter Paradise?
10602	Is Islam a multicultural and multiethnic religion?
100602	Is Islam a religion that includes diverse cultures and ethnicities?
10604	Can a person live with good morals, cooperation, love and respect without relying on religion?
100604	Can one be moral, cooperative, loving and respectful without religion?
10610	How can we respond to the claim that the Qur’an contains false rational or scientific concepts?
100610	What is the appropriate response to the claim that there are incorrect rational or scientific concepts in the Qur’an?
10611	Is there evidence to prove the unity of the religions revealed by God?
100611	What evidence is available to support the idea of ​​the unity of the heavenly religions revealed by God?
10613	How can we balance fear of God and hope in His mercy?
100613	How can we combine fear of God with hope in His forgiveness?
10101	Who are the people of Shoaib?
100101	Who were the followers of Prophet Shuaib?
10102	Who are the people of Moses?
100102	Who were the followers of the Prophet Moses?
10115	Who killed the camel?
100115	Who killed the camel?
1000115	Who slaughtered the camel of Saleh, peace be upon him?
10103	Who built the Kaaba?
100103	Who built the Kaaba?
10105	Who is the prophet known for his patience?
100105	Who is famous for patience?
10108	Who is Moses' brother?
100108	Who is the brother of the Prophet Moses?
10116	What is the penalty for usury?
100116	What is the penalty for dealing in usury?
10118	What is the punishment for a thief?
100118	What is the punishment for a thief?
10119	What is the cursed tree?
100119	What is meant by the cursed tree?
10120	Who is the prophet who understands the language of birds and animals?
100120	Who is the prophet who was blessed by God with the knowledge of the language of birds and animals?
10106	Who took care of the Lady Mary, peace be upon her?
100106	Who was the guardian of the Lady Mary?
10107	"What is the word ""Hatama""?"
100107	What is the interpretation of the crushing?
10109	"What is the meaning of the word ""Qari'ah""?"
100109	How do you explain the calamity?
10110	What is the kneeling?
100110	"What is meant by the word ""Jathiya""?"
10111	Who are known as the tribes?
100111	Who are called the tribes?
10112	Who was the Queen of Sheba?
10121	What is the mother's share of her son's inheritance if he has no children?
100121	How much is the inheritance of a mother whose son died and had no children?
10122	How many days did God command Zechariah not to speak to people?
100122	How many days did the Prophet Zechariah fast from speaking by the command of God Almighty?
10123	What is the duration of the waiting period for a divorced woman?
100123	What is the waiting period for a woman whose husband divorces her?
10125	How many sacred months are there?
100125	How many sacred months are there?
10126	What is the tree of Zaqqum?
100126	What is the tree of Zaqqum and how is it described?
10127	What is the tree that the infidels eat from in Hell?
100127	What is the name of the tree that the infidels eat from in Hell?
10128	Who is the prophet who was imprisoned?
100128	Who is the prophet who was put in prison?
10129	What is the mountain on which Noah's Ark landed?
100129	What mountain did Noah's Ark stop on?
10132	How long should a baby be breastfed?
100132	How long does breastfeeding last for a newborn?
10133	Where was the Isra and Mi'raj journey?
100133	What is the place that the Isra and Mi'raj journey included?
10135	What advice did Luqman give to his son?
100135	What did Luqman advise his son?
10136	What is the ruling on marrying more than one wife?
100136	What is the legal opinion on polygamy?
10137	Who was the son of Zachariah, peace be upon him?
100137	Who is the son of the Prophet of God, Zachariah, peace be upon him?
10138	Who did the whale swallow?
100138	Who is the prophet who lived in the belly of the whale?
10139	What is the ruling on someone who commits unintentional murder?
100139	What is the penalty for manslaughter?
10140	What is the penalty for premeditated murder?
100140	What is the penalty for premeditated murder?
10141	Who is known as the Mutaffifin?
100141	Who are the people called the Mutaffifin?
10142	How many angels carry the throne of God?
100142	How many angels are assigned to carry the throne of the Most Merciful?
10143	How are the Houris described?
100143	What are the characteristics of the Houris?
10144	Who is the father of the Prophet Joseph, peace be upon him?
100144	What is the name of the father of our master Joseph, peace be upon him?
10145	Who is Qarun?
100145	Who is the person known as Qarun?
10146	What is the expiation required in the case of Zihar?
100146	What is the punishment for someone who commits Zihar?
10147	What are the things that exonerate a person who has broken an oath?
100147	What should be done as atonement for breaking an oath?
10149	What is the punishment for someone who claims that God has a son?
100149	What is the ruling on someone who attributes a child to God?
10151	Where did Muslims face in their prayers at the beginning?
100151	What was the first qibla of Muslims?
10152	How many days did it take God to create the universe?
100152	In how many days was the universe created by God's command?
10153	What are the virtues associated with the Night of Power?
100153	What reward does a Muslim get on the Night of Power?
10154	What is the heavenly book that was revealed to the Prophet Moses?
100154	What is the name of the book that God revealed to Moses?
10155	What is the name of the book that God revealed to Jesus?
100155	What is the heavenly book that was revealed to the Prophet Jesus?
10157	What is the status of the person who is killed in the way of Allah?
100157	What is the status of a martyr who dies in the way of Allah?
10159	What language was the Holy Quran written in?
100159	In what language was the Qur’an revealed to the Prophet Muhammad, may the best prayers and peace be upon him?
10160	Who is the person known as Christ?
100160	Who is called the Messiah?
10163	Who made the golden calf for the Israelites?
100163	Who created the statue of the calf from the jewelry of the Israelites?
10164	What are the creatures that remember God and praise Him?
100164	Which creatures glorify and praise God?
10201	What are the Quranic verses that address the subject of the will?
100201	Which verses in the Qur’an refer to the issue of will?
10202	What are the verses in Surat Al-Ma'idah that deal with the topic of the will?
100202	Which verses in Surat Al-Ma'idah refer to the issue of the will?
10204	Who are the children born to our master Abraham, peace be upon him?
100204	What are the names of the sons that our master Abraham, peace be upon him, had?
10205	What happened between Cain and Abel?
100205	What happened to Cain and Abel in their famous story?
10207	Who were the people of Noah, peace be upon him, who perished during the flood?
100207	Who were lost from the family of our master Noah, peace be upon him, during the flood?
10208	Who is the person known as Dhul-Qarnayn?
100208	What is the definition of Dhul-Qarnayn in the historical and religious context?
10209	What are the events related to the story of Dhul-Qarnayn?
100209	What are the important facts related to the life of Dhul-Qarnayn?
10211	What miracles did the Prophet Moses perform in his call?
100211	What are the signs and miracles that Prophet Moses, peace be upon him, showed?
10212	Who are the loyal followers known as disciples?
100212	Who are the apostles in the religious context?
10216	What are the prominent events in the story of Prophet David, peace be upon him?
100216	What are the important facts related to the life of David, peace be upon him?
10217	How long did the people of the cave sleep?
100217	How long did the people of the cave sleep?
10219	Who are the people who lived during the time of Jesus, peace be upon him?
100219	Who were living at the time of the Prophet Jesus, peace be upon him?
10220	Who are the prophets who lived in the land of Egypt?
100220	What are the names of the apostles who lived in Egypt during their lives?
10225	Why did God make the miracle of Prophet Saleh the she-camel?
100225	Why was the camel the miracle that our master Saleh, peace be upon him, showed?
10227	Did Moses spend part of his life in Egypt?
100227	Did the Prophet Moses live in Egypt for a period of time?
10230	Where was Surah Al-Alaq revealed to the Prophet Muhammad, may God bless him and grant him peace?
100230	Where was Surah Al-Alaq revealed to the Prophet Muhammad, may God bless him and grant him peace?
10231	Which animals are mentioned in the verses of the Qur’an?
100231	What are the types of animals mentioned in the Holy Quran?
10232	What are the names of the cities mentioned in the Holy Quran?
100232	What cities are mentioned in the texts of the Qur’an?
10233	What are the events of the story of the nine men mentioned in the Qur’an?
100233	What does the story of the nine men tell in the Quranic texts?
10235	Where did the people of Ad settle?
100235	Where was the land of the people of Ad that they lived in?
10236	How did the people of Aad end up with punishment from God?
100236	How did God destroy the people of Ad?
10237	What are the events that led to the release of our master Joseph, peace be upon him, from prison?
100237	How was the Prophet Joseph released from prison?
10238	How did God destroy the people of Thamud?
100238	How did the people of Thamud end up being punished by God?
10240	Who are the people whom God turned into monkeys?
100240	What is the story of the people whom God made into monkeys?
10243	What is the name of the prophet who spoke to the hoopoe in his story?
100243	Who was the prophet who communicated with the hoopoe bird?
10244	Where was the Torah revealed to the Prophet Moses?
100244	Where was the Torah revealed to our master Moses, peace be upon him?
10248	What are the events of the story of the Sabbath-breakers mentioned in the Qur’an?
100248	What does the story of the Sabbath-breakers tell about their people and their fate?
10249	What happened to Jonah after the whale swallowed him?
100249	What happened to the Prophet Jonah after he came out of the belly of the whale?
10251	How much time did Noah, peace be upon him, spend building the ship?
100251	How long did it take for the Prophet Noah to build the ship?
10252	What is the location of Mount Judi?
100252	Where is the mountain of Judi mentioned in the story of Prophet Noah, peace be upon him?
10253	What are the events that happened between the Prophet Moses and Al-Khidr?
100253	What happened in the well-known story between Moses and Al-Khidr?
10255	How long did the affliction of our master Job, peace be upon him, last?
100255	How long did the Prophet Job suffer from his affliction?
10257	What did our master Adam do to be brought down from heaven?
100257	Why was our master Adam, peace be upon him, expelled from Paradise?
10258	Who is the prophet who lived during the reign of Talut?
100258	Who is the prophet who lived during the time of King Talut?
10265	Who participated in the Battle of Badr?
100265	Who were the fighters in the Battle of Badr?
10266	Who are the Ansar mentioned in the Holy Quran?
100266	What is the definition of Ansar as mentioned in the Quranic texts?
10268	Who confronted the Prophet Muhammad, may God bless him and grant him peace, in Mecca?
100268	What are the names of the enemies who fought the Prophet Muhammad, peace be upon him, in Mecca?
10301	Is women's hijab obligatory in Islam?
100301	Is it obligatory for a woman to wear the hijab as a religious obligation?
10302	What does jihad mean in the Islamic context?
100302	How is jihad defined and what are its goals?
10303	For whom is jihad considered an obligation in the way of Allah?
100303	Who are the people who should do jihad in Islam?
10304	Against whom is jihad imposed in the way of Allah?
100304	Who is jihad obligatory against?
10306	Is it necessary to say Bismillah when eating and drinking?
100306	Is it obligatory to mention the name of Allah before eating and drinking?
10307	How did God Almighty compare the person who follows a good deed with harm?
100307	What is the metaphor that God used for someone who follows good despite harm?
10308	How did God Almighty describe the worldly life in the Qur’an?
100308	What metaphor did God use to describe worldly life?
10310	What are the requirements for repentance to be accepted?
100310	What are the conditions for an individual's repentance to be accepted in Islam?
10311	What are the positive results of kind words?
100311	How does good speech affect others and society?
10313	What are the aspects that include the concept of benevolence?
100313	What does benevolence mean and what elements does it include?
10314	Who are the people considered to be good in Islam?
100314	What is the definition of benefactors?
10316	What are the ways in which Zakat is spent?
100316	What are the sources to which zakat funds can be directed?
10317	Who can give charity in Islam?
100317	Who are the people who are allowed to receive charity?
10323	Is memorizing the Holy Quran obligatory for a Muslim?
100323	Is it obligatory for a Muslim to memorize the Qur’an by heart as a religious duty?
10324	Should a Muslim master the rules of Tajweed when reciting the Quran?
100324	Is it obligatory for a Muslim to recite the Quran in Tajweed?
10325	The concept of righteousness and its characteristics in Islam
100325	How is righteousness defined in the Islamic context?
10326	What does righteousness mean and what actions does it include?
10327	Who are the people called righteous in Islam?
10328	What are the signs that indicate the approach of the Day of Judgment in Islam?
10332	What are the Quranic verses that refer to the torment and fears of the grave?
10334	How can we understand the contradiction between allowing Muslim women to participate in fighting and prayer during the time of the Prophet (PBUH), and the command to stay at home and refrain from immodesty as stated in Surah Al-Ahzab, verse 33?
10338	Is there a link between different parts of the brain and human mental and behavioral abilities?
100326	What are the aspects of the concept of righteousness in Islam?
100327	What is the definition of the righteous and what are their characteristics?
100328	What are the signs and indications that indicate the approach of the Day of Resurrection?
100332	Which verses in the Holy Quran talk about the torment and horrors of the grave?
100334	How do we analyze the difference between encouraging women to go out to fight and pray during the time of the Prophet (PBUH) and the directives related to the obligation for them to remain at home and not to display their beauty as stated in verse 33 of Surat Al-Ahzab?
100338	How do brain components affect human abilities and potential?
10339	What is the difference between the mind and the brain in terms of function and structure?
100339	How does the concept of mind differ from that of brain in a scientific and philosophical context?
10341	Are there any indications in the Qur’an that reflect the health benefits of sounds or recitation?
100341	Does the Qur’an contain verses that indicate the positive effect of sound on the human body?
10343	Is light the intended meaning of light in the Holy Quran?
100343	How does the Qur’an distinguish between light and illumination, and are they the same thing?
10344	How does Fajr prayer affect a person’s physical and psychological health?
100344	What are the health benefits associated with performing Fajr prayer?
10345	Does the Quran contain instructions regarding sleeping times?
100345	Are there any references in the Qur’an to specific times for sleeping?
10347	Are there verses in the Qur’an that indicate that the Earth is spherical?
100347	What is the Quranic evidence that indicates the sphericity of the Earth?
10348	What are the reasons that motivate Muslim women to wear the hijab?
100348	Why is hijab part of the Islamic teachings that Muslim women follow?
10349	Why did the servant who was given knowledge by God in Surat Al-Kahf kill the boy while in verse 93 of Surat An-Nisa it is mentioned that intentionally killing a believer is punishable by Hell and the wrath of God?
100349	How can we explain the action of the servant to whom God gave knowledge killing the boy in Surat Al-Kahf despite the severe warnings against killing believers as mentioned in Surat An-Nisa?
10350	Which verses in the Holy Quran talk about healing?
10351	Does the ruler bear a sin if he does not implement God’s rulings and laws?
100350	What are the Quranic verses that refer to healing?
100351	What is the position of Islam on the ruler who does not abide by the rule of what God has revealed?
10354	How is the difference between the word “year” and “sunnah” understood in the Qur’anic texts?
10356	How can jihad be divided into different types in the legal context?
10357	How is jihad in the way of Allah considered one of the deeds that have a great reward in Islam?
10358	How to distinguish between an individual obligation and a collective obligation in terms of commitment and duty?
100354	Is the word “year” synonymous with the word “sunnah” in the Qur’an?
100356	What are the different classifications of Jihad in Islam?
100357	What are the virtues associated with jihad in the way of Allah?
100358	What is the difference between an individual obligation and a collective obligation in Islamic law?
10361	What evidence indicates that there is a difference between the Prophet and the Messenger in Islam?
10362	Is the word “rain” used in the Qur’an to refer only to torment, or does it have other meanings as well?
10363	Is the word “fasting” used in the Qur’an to mean something other than abstaining from eating and drinking?
10364	How can the astray bear responsibility and punishment on the Day of Judgment, even though it is God who misguides whomever He wills according to the mentioned verses, be explained?
10365	What are the indications in the Qur’an that point to the fate of the Zionist entity?
10367	What is the definition of intercessors and what is their role in intercession?
10368	What is the penalty for someone who accuses a woman of adultery without evidence?
10369	What evidence is there that Christ was not crucified as some traditions believe?
100361	How can one distinguish between a messenger and a prophet based on the definitions and functions sent?
100362	How can the use of the word “rain” in the Qur’an be interpreted in different contexts, whether for punishment or mercy?
100363	How can the word “fasting” be interpreted in the Qur’an if it does not refer to fasting in the traditional sense?
100364	Why will the misguided person be held accountable and punished on the Day of Resurrection despite God Almighty’s saying, “He whom God sends astray - for him there is no guide,” as stated in verses 23 and 36 of Surat Az-Zumar?
100365	Do the Quranic verses contain indications regarding the end of the Zionist entity?
100367	Who are the intercessors in the religious context?
100368	How is a person punished in Islam who accuses a woman of adultery without proof?
100369	How can we interpret the verses or hadiths that support the idea that Christ was not crucified?
10370	What are the requirements for intercession in Islam?
10371	Is Prophet Joseph, peace be upon him, considered a messenger or a prophet in Islam?
10372	How can it be proven that the Qur’an is a divine revelation and not the product of our Master Muhammad (PBUH)?
10373	Is our master Muhammad, may God bless him and grant him peace, considered the first person to convert to Islam?
10374	What explanation can be given for the idea that Prophet Muhammad (PBUH) is considered the first Muslim in light of the existence of our master Abraham as a true Muslim before him?
100370	What are the conditions that must be met for intercession to take place?
100371	How is our master Joseph, peace be upon him, classified? Is he a prophet or a messenger?
100372	What is the evidence that the Holy Quran was not written by the Prophet Muhammad, may God bless him and grant him peace?
100373	How can we evaluate the role of the Prophet Muhammad (PBUH) in starting the call to Islam and whether he was the first Muslim?
